,votes,eevp,eevp_source,timestamp,state,expected_votes,vote_share_rep,vote_share_dem,vote_share_trd
6669,3446887,48,edison,2020-11-04T04:33:23Z,pennsylvania,6900000,0.565,0.421,0
6670,3466277,48,edison,2020-11-04T04:34:24Z,pennsylvania,6900000,0.566,0.42,0
6671,3468829,49,edison,2020-11-04T04:35:18Z,pennsylvania,6900000,0.566,0.42,0
6672,3483194,49,edison,2020-11-04T04:37:49Z,pennsylvania,6900000,0.567,0.419,0
6673,3540736,50,edison,2020-11-04T04:38:24Z,pennsylvania,6900000,0.562,0.424,0
6674,3541152,50,edison,2020-11-04T04:40:29Z,pennsylvania,6900000,0.562,0.424,0
6675,3577217,50,edison,2020-11-04T04:40:51Z,pennsylvania,6900000,0.564,0.422,0
6676,3578824,50,edison,2020-11-04T04:41:05Z,pennsylvania,6900000,0.564,0.422,0
6677,3581545,50,edison,2020-11-04T04:41:32Z,pennsylvania,6900000,0.564,0.422,0
6678,3583429,50,edison,2020-11-04T04:41:57Z,pennsylvania,6900000,0.564,0.421,0
6679,3592000,50,edison,2020-11-04T04:44:27Z,pennsylvania,6900000,0.565,0.421,0
6680,3592041,50,edison,2020-11-04T04:45:42Z,pennsylvania,6900000,0.565,0.421,0
6681,3598877,50,edison,2020-11-04T04:49:39Z,pennsylvania,6900000,0.565,0.421,0
6682,3598956,50,edison,2020-11-04T04:50:17Z,pennsylvania,6900000,0.565,0.421,0
6683,3610057,50,edison,2020-11-04T04:53:13Z,pennsylvania,6900000,0.565,0.421,0
6684,3629219,51,edison,2020-11-04T04:54:33Z,pennsylvania,6900000,0.565,0.421,0
6685,3633912,51,edison,2020-11-04T04:57:06Z,pennsylvania,6900000,0.565,0.421,0
6686,3726434,52,edison,2020-11-04T04:59:23Z,pennsylvania,6900000,0.567,0.419,0
6687,3751275,52,edison,2020-11-04T05:01:57Z,pennsylvania,6900000,0.567,0.419,0
6688,3871116,54,edison,2020-11-04T05:02:44Z,pennsylvania,6900000,0.565,0.421,0
6689,3871230,54,edison,2020-11-04T05:02:58Z,pennsylvania,6900000,0.565,0.421,0
6690,3893208,54,edison,2020-11-04T05:05:30Z,pennsylvania,6900000,0.566,0.42,0
6691,3895326,54,edison,2020-11-04T05:08:56Z,pennsylvania,6900000,0.566,0.421,0
6692,3900666,55,edison,2020-11-04T05:11:47Z,pennsylvania,6900000,0.566,0.421,0
6693,3928784,55,edison,2020-11-04T05:13:56Z,pennsylvania,6900000,0.566,0.42,0
6694,4101882,57,edison,2020-11-04T05:14:33Z,pennsylvania,6900000,0.565,0.423,0
6695,4122172,58,edison,2020-11-04T05:18:14Z,pennsylvania,6900000,0.565,0.422,0
6696,4122222,58,edison,2020-11-04T05:18:39Z,pennsylvania,6900000,0.565,0.422,0
6697,4146280,58,edison,2020-11-04T05:20:07Z,pennsylvania,6900000,0.564,0.423,0
6698,4267542,60,edison,2020-11-04T05:22:49Z,pennsylvania,6900000,0.571,0.416,0
6699,4295324,60,edison,2020-11-04T05:23:34Z,pennsylvania,6900000,0.569,0.418,0
6700,4316112,60,edison,2020-11-04T05:23:55Z,pennsylvania,6900000,0.57,0.417,0
6701,4316627,60,edison,2020-11-04T05:25:44Z,pennsylvania,6900000,0.57,0.417,0
6702,4364234,61,edison,2020-11-04T05:26:57Z,pennsylvania,6900000,0.57,0.417,0
6703,4374537,61,edison,2020-11-04T05:27:57Z,pennsylvania,6900000,0.569,0.418,0
6704,4374594,61,edison,2020-11-04T05:29:35Z,pennsylvania,6900000,0.569,0.418,0
6705,4375207,61,edison,2020-11-04T05:31:41Z,pennsylvania,6900000,0.569,0.418,0
6706,4384931,61,edison,2020-11-04T05:37:28Z,pennsylvania,6900000,0.569,0.418,0
6707,4400787,62,edison,2020-11-04T05:39:32Z,pennsylvania,6900000,0.57,0.417,0
6708,4401046,62,edison,2020-11-04T05:44:51Z,pennsylvania,6900000,0.57,0.417,0
6709,4421413,62,edison,2020-11-04T05:49:06Z,pennsylvania,6900000,0.569,0.418,0
6710,4512299,63,edison,2020-11-04T05:50:04Z,pennsylvania,6900000,0.567,0.42,0
6711,4563729,64,edison,2020-11-04T05:51:01Z,pennsylvania,6900000,0.568,0.419,0
6712,4563780,64,edison,2020-11-04T05:52:34Z,pennsylvania,6900000,0.568,0.419,0
6713,4578399,64,edison,2020-11-04T05:53:08Z,pennsylvania,6900000,0.566,0.42,0
6714,4578461,64,edison,2020-11-04T05:54:28Z,pennsylvania,6900000,0.566,0.42,0
6715,4633092,65,edison,2020-11-04T06:03:49Z,pennsylvania,6900000,0.566,0.421,0
6716,4635113,65,edison,2020-11-04T06:09:00Z,pennsylvania,6900000,0.566,0.421,0
6717,4635405,65,edison,2020-11-04T06:14:04Z,pennsylvania,6900000,0.566,0.421,0
6718,4689829,66,edison,2020-11-04T06:15:49Z,pennsylvania,6900000,0.566,0.42,0
6719,4694307,66,edison,2020-11-04T06:16:54Z,pennsylvania,6900000,0.566,0.42,0
6720,4708188,66,edison,2020-11-04T06:24:52Z,pennsylvania,6900000,0.567,0.42,0
6721,4749820,66,edison,2020-11-04T06:26:49Z,pennsylvania,6900000,0.567,0.42,0
6722,4769839,67,edison,2020-11-04T06:38:36Z,pennsylvania,6900000,0.566,0.421,0
6723,4773451,67,edison,2020-11-04T06:38:51Z,pennsylvania,6900000,0.566,0.421,0
6724,4773838,67,edison,2020-11-04T06:39:13Z,pennsylvania,6900000,0.566,0.421,0
6725,4773965,67,edison,2020-11-04T06:40:08Z,pennsylvania,6900000,0.566,0.421,0
6726,4773979,67,edison,2020-11-04T06:41:08Z,pennsylvania,6900000,0.566,0.421,0
6727,4847205,68,edison,2020-11-04T06:44:50Z,pennsylvania,6900000,0.565,0.421,0
6728,4925826,69,edison,2020-11-04T06:54:51Z,pennsylvania,6900000,0.565,0.421,0
6729,4925991,69,edison,2020-11-04T06:55:17Z,pennsylvania,6900000,0.565,0.421,0
6730,4925997,69,edison,2020-11-04T06:58:51Z,pennsylvania,6900000,0.565,0.421,0
6731,4966035,69,edison,2020-11-04T07:02:53Z,pennsylvania,6900000,0.565,0.422,0
6732,4966934,69,edison,2020-11-04T07:03:49Z,pennsylvania,6900000,0.565,0.422,0
6733,5069377,71,edison,2020-11-04T07:05:16Z,pennsylvania,6900000,0.562,0.424,0
6734,5080760,71,edison,2020-11-04T07:06:51Z,pennsylvania,6900000,0.562,0.425,0
6735,5085092,71,edison,2020-11-04T07:08:49Z,pennsylvania,6900000,0.562,0.424,0
6736,5095009,71,edison,2020-11-04T07:18:51Z,pennsylvania,6900000,0.562,0.425,0
6737,5112421,72,edison,2020-11-04T07:20:53Z,pennsylvania,6900000,0.561,0.425,0
6738,5163464,72,edison,2020-11-04T07:22:51Z,pennsylvania,6900000,0.56,0.427,0
6739,5164220,72,edison,2020-11-04T07:24:42Z,pennsylvania,6900000,0.56,0.427,0
6740,5230879,73,edison,2020-11-04T07:26:53Z,pennsylvania,6900000,0.56,0.427,0
6741,5300691,74,edison,2020-11-04T07:31:27Z,pennsylvania,6900000,0.556,0.43,0
6742,5308695,74,edison,2020-11-04T07:32:50Z,pennsylvania,6900000,0.556,0.43,0
6743,5310589,74,edison,2020-11-04T07:40:51Z,pennsylvania,6900000,0.557,0.43,0
6744,5312319,74,edison,2020-11-04T07:41:48Z,pennsylvania,6900000,0.557,0.43,0
6745,5321770,74,edison,2020-11-04T08:12:51Z,pennsylvania,6900000,0.557,0.43,0
6746,5323770,74,edison,2020-11-04T08:13:48Z,pennsylvania,6900000,0.557,0.43,0
6747,5327352,75,edison,2020-11-04T10:54:36Z,pennsylvania,6900000,0.557,0.43,0
6748,5392682,75,edison,2020-11-04T10:54:40Z,pennsylvania,6900000,0.551,0.436,0
6749,5397262,75,edison,2020-11-04T14:16:51Z,pennsylvania,6900000,0.55,0.436,0
6750,5436823,76,edison,2020-11-04T14:24:56Z,pennsylvania,6900000,0.548,0.439,0
6751,5436911,76,edison,2020-11-04T14:54:50Z,pennsylvania,6900000,0.548,0.439,0
6752,5441186,76,edison,2020-11-04T15:00:52Z,pennsylvania,6900000,0.547,0.439,0
6753,5485791,77,edison,2020-11-04T15:22:18Z,pennsylvania,6900000,0.543,0.443,0
6754,5568345,78,edison,2020-11-04T15:40:52Z,pennsylvania,6900000,0.542,0.445,0
6755,5571106,78,edison,2020-11-04T15:49:08Z,pennsylvania,6900000,0.542,0.445,0
6756,5575573,78,edison,2020-11-04T16:00:51Z,pennsylvania,6900000,0.542,0.445,0
6757,5576129,78,edison,2020-11-04T16:02:52Z,pennsylvania,6900000,0.542,0.445,0
6758,5591159,78,edison,2020-11-04T16:10:55Z,pennsylvania,6900000,0.541,0.446,0
6759,5625057,79,edison,2020-11-04T16:22:49Z,pennsylvania,6900000,0.539,0.448,0
6760,5631378,79,edison,2020-11-04T16:30:53Z,pennsylvania,6900000,0.539,0.448,0
6761,5651860,79,edison,2020-11-04T16:38:53Z,pennsylvania,6900000,0.538,0.449,0
6762,5665209,79,edison,2020-11-04T16:42:54Z,pennsylvania,6900000,0.537,0.449,0
6763,5665239,79,edison,2020-11-04T16:50:51Z,pennsylvania,6900000,0.537,0.449,0
6764,5675908,79,edison,2020-11-04T16:52:53Z,pennsylvania,6900000,0.537,0.45,0
6765,5678843,79,edison,2020-11-04T16:56:53Z,pennsylvania,6900000,0.537,0.45,0
6766,5680456,79,edison,2020-11-04T17:00:58Z,pennsylvania,6900000,0.537,0.45,0
6767,5695849,80,edison,2020-11-04T17:04:54Z,pennsylvania,6900000,0.536,0.451,0
6768,5701081,80,edison,2020-11-04T17:10:53Z,pennsylvania,6900000,0.536,0.451,0
6769,5716136,80,edison,2020-11-04T17:12:53Z,pennsylvania,6900000,0.535,0.452,0
6770,5716355,80,edison,2020-11-04T17:16:52Z,pennsylvania,6900000,0.535,0.452,0
6771,5716510,80,edison,2020-11-04T17:34:52Z,pennsylvania,6900000,0.535,0.452,0
6772,5727364,80,edison,2020-11-04T17:42:53Z,pennsylvania,6900000,0.534,0.452,0
6773,5732130,80,edison,2020-11-04T17:58:51Z,pennsylvania,6900000,0.534,0.453,0
6774,5732144,80,edison,2020-11-04T17:59:51Z,pennsylvania,6900000,0.534,0.453,0
6775,5736898,80,edison,2020-11-04T18:18:52Z,pennsylvania,6900000,0.534,0.453,0
6776,5738598,80,edison,2020-11-04T18:34:54Z,pennsylvania,6900000,0.534,0.453,0
6777,5739092,80,edison,2020-11-04T18:54:21Z,pennsylvania,6900000,0.534,0.453,0
6778,5739112,80,edison,2020-11-04T18:57:51Z,pennsylvania,6900000,0.534,0.453,0
6779,5743280,80,edison,2020-11-04T18:58:52Z,pennsylvania,6900000,0.534,0.453,0
6780,5743489,80,edison,2020-11-04T19:04:59Z,pennsylvania,6900000,0.534,0.453,0
6781,5754044,80,edison,2020-11-04T19:16:54Z,pennsylvania,6900000,0.533,0.454,0
6782,5754178,80,edison,2020-11-04T19:31:00Z,pennsylvania,6900000,0.533,0.454,0
6783,5759149,81,edison,2020-11-04T19:36:52Z,pennsylvania,6900000,0.533,0.454,0
6784,5768295,81,edison,2020-11-04T19:42:52Z,pennsylvania,6900000,0.533,0.454,0
6785,5774964,81,edison,2020-11-04T19:45:52Z,pennsylvania,6900000,0.532,0.455,0
6786,5775174,81,edison,2020-11-04T19:46:52Z,pennsylvania,6900000,0.532,0.455,0
6787,5781660,81,edison,2020-11-04T19:56:50Z,pennsylvania,6900000,0.532,0.455,0
6788,5798860,81,edison,2020-11-04T19:58:52Z,pennsylvania,6900000,0.531,0.456,0
6789,5799057,81,edison,2020-11-04T20:02:52Z,pennsylvania,6900000,0.531,0.456,0
6790,5810755,81,edison,2020-11-04T20:06:50Z,pennsylvania,6900000,0.531,0.456,0
6791,5827555,82,edison,2020-11-04T20:08:53Z,pennsylvania,6900000,0.53,0.457,0
6792,5851452,82,edison,2020-11-04T20:10:52Z,pennsylvania,6900000,0.528,0.459,0
6793,5859044,82,edison,2020-11-04T20:13:11Z,pennsylvania,6900000,0.528,0.46,0
6794,5875258,82,edison,2020-11-04T20:18:56Z,pennsylvania,6900000,0.527,0.461,0
6795,5890538,82,edison,2020-11-04T20:34:51Z,pennsylvania,6900000,0.526,0.461,0
6796,5890798,82,edison,2020-11-04T20:36:53Z,pennsylvania,6900000,0.526,0.461,0
6797,5915452,83,edison,2020-11-04T20:45:58Z,pennsylvania,6900000,0.524,0.463,0
6798,5920844,83,edison,2020-11-04T20:49:00Z,pennsylvania,6900000,0.523,0.464,0
6799,5920979,83,edison,2020-11-04T20:52:50Z,pennsylvania,6900000,0.523,0.464,0
6800,5929739,83,edison,2020-11-04T20:56:53Z,pennsylvania,6900000,0.523,0.464,0
6801,5942166,83,edison,2020-11-04T21:02:54Z,pennsylvania,6900000,0.522,0.465,0
6802,5944790,83,edison,2020-11-04T21:14:51Z,pennsylvania,6900000,0.522,0.465,0
6803,5965263,83,edison,2020-11-04T21:16:54Z,pennsylvania,6900000,0.522,0.465,0
6804,5965561,83,edison,2020-11-04T21:20:53Z,pennsylvania,6900000,0.522,0.465,0
6805,5989005,84,edison,2020-11-04T21:23:11Z,pennsylvania,6900000,0.52,0.467,0
6806,5993159,84,edison,2020-11-04T21:26:52Z,pennsylvania,6900000,0.52,0.467,0
6807,5994046,84,edison,2020-11-04T21:39:54Z,pennsylvania,6900000,0.52,0.467,0
6808,5997324,84,edison,2020-11-04T21:44:52Z,pennsylvania,6900000,0.52,0.467,0
6809,6007751,84,edison,2020-11-04T22:01:43Z,pennsylvania,6900000,0.52,0.468,0
6810,6016906,84,edison,2020-11-04T22:03:40Z,pennsylvania,6900000,0.519,0.468,0
6811,6019273,84,edison,2020-11-04T22:04:30Z,pennsylvania,6900000,0.519,0.468,0
6812,6020536,84,edison,2020-11-04T22:07:16Z,pennsylvania,6900000,0.519,0.468,0
6813,6021329,84,edison,2020-11-04T22:09:56Z,pennsylvania,6900000,0.519,0.468,0
6814,6021665,84,edison,2020-11-04T22:12:53Z,pennsylvania,6900000,0.519,0.468,0
6815,6028585,84,edison,2020-11-04T22:18:53Z,pennsylvania,6900000,0.519,0.469,0
6816,6030891,84,edison,2020-11-04T22:19:53Z,pennsylvania,6900000,0.519,0.468,0
6817,6041418,84,edison,2020-11-04T22:36:54Z,pennsylvania,6900000,0.518,0.469,0
6818,6044744,85,edison,2020-11-04T22:38:51Z,pennsylvania,6900000,0.518,0.469,0
6819,6055413,85,edison,2020-11-04T22:41:51Z,pennsylvania,6900000,0.518,0.47,0
6820,6057779,85,edison,2020-11-04T22:42:49Z,pennsylvania,6900000,0.518,0.469,0
6821,6059144,85,edison,2020-11-04T22:52:52Z,pennsylvania,6900000,0.518,0.469,0
6822,6068493,85,edison,2020-11-04T22:54:49Z,pennsylvania,6900000,0.517,0.47,0
6823,6086774,85,edison,2020-11-04T22:56:52Z,pennsylvania,6900000,0.516,0.471,0
6824,6094579,85,edison,2020-11-04T23:08:51Z,pennsylvania,6900000,0.516,0.471,0
6825,6104416,85,edison,2020-11-04T23:12:52Z,pennsylvania,6900000,0.516,0.472,0
6826,6108995,85,edison,2020-11-04T23:14:52Z,pennsylvania,6900000,0.515,0.472,0
6827,6111185,85,edison,2020-11-04T23:18:51Z,pennsylvania,6900000,0.515,0.472,0
6828,6114382,86,edison,2020-11-04T23:24:51Z,pennsylvania,6900000,0.515,0.472,0
6829,6117742,86,edison,2020-11-04T23:37:49Z,pennsylvania,6900000,0.515,0.472,0
6830,6118161,86,edison,2020-11-04T23:42:53Z,pennsylvania,6900000,0.515,0.472,0
6831,6138839,86,edison,2020-11-04T23:48:53Z,pennsylvania,6900000,0.514,0.473,0
6832,6156210,86,edison,2020-11-05T00:02:52Z,pennsylvania,6900000,0.514,0.474,0
6833,6158220,86,edison,2020-11-05T00:12:49Z,pennsylvania,6900000,0.514,0.474,0
6834,6158532,86,edison,2020-11-05T00:20:52Z,pennsylvania,6900000,0.514,0.474,0
