r0,r1,r2,r3,r4,r5,E
1.7271513469,1.5640978877,1.6559953096,0.9920235545,0.9527359337,1.1328891332,0.0248260500
1.6045396108,1.5611765166,1.7310737462,0.8449610950,1.0382376674,1.0134314365,0.0248336800
1.5910474292,1.6997444164,1.5106306203,1.0967157317,0.8614246246,0.9736035096,0.0248413100
1.7250628549,1.7826897394,1.8940805216,0.9910199432,1.1384920663,1.0452629059,0.0248413100
1.8082863404,1.8641934443,1.6319575477,1.1361404484,1.0195266624,1.0667694642,0.0248413100
1.8583898844,1.5187695874,1.5048940531,0.9246650182,1.0388559382,0.9505926878,0.0248413100
1.9193893290,1.5403885695,1.6477859338,0.9669658582,1.1319492834,0.9499634082,0.0248413100
1.3737430211,1.7346809484,1.7447838289,1.0193847955,0.9071247166,1.0539595074,0.0248489400
1.5402760286,1.7191324065,1.4932006614,1.0953926474,1.0491062252,1.0090827791,0.0248489400
1.6116221330,1.9279012391,1.7405836902,1.0364622202,0.9267906985,1.1321971632,0.0248565700
1.6688291601,1.5479128423,1.5340915299,1.0066612289,1.1369198609,1.0086639163,0.0248642000
1.5433664872,1.3612243368,1.5036102744,0.9525591264,0.9747720216,1.0618748869,0.0248642000
1.7049612928,1.7035137861,1.7693945602,1.1269932422,0.9545945293,0.9512778572,0.0248642000
1.4956103959,1.5458436171,1.9087632990,0.9510955247,0.9695857400,1.0064062142,0.0248642000
1.6101899824,1.5662562337,1.9544947107,0.9693397659,1.0845512079,1.0711678893,0.0248642000
1.8498796007,1.8923465913,1.7126188148,1.0783938148,1.0836562609,1.0387148462,0.0248642000
1.5539949221,1.6941561147,1.7086171486,0.9152283582,0.8725759631,1.0770965355,0.0248718300
1.5148732697,1.4154233511,1.8235591387,0.9569680314,1.0617615066,1.0464615809,0.0248718300
1.5228679916,1.5252016873,1.4536694387,1.0303036605,0.8863427884,0.8724470930,0.0248794600
1.4736885117,1.5802166408,1.8564445786,0.9639012620,1.1048656693,0.9661227063,0.0248794600
1.8626874314,1.5926060056,1.9295743839,0.9956814645,1.1209366802,1.0022807081,0.0248794600
1.8226163802,1.4428601196,1.7021180403,0.9552765232,0.9651980416,1.0267555794,0.0248870900
1.4080303927,1.4857133073,1.6916379292,1.0059438215,1.0789338643,0.9633532304,0.0248870900
1.7524724320,1.7349444147,1.6310680182,0.9894496857,1.1114401425,1.0961762179,0.0248870900
1.6274924209,1.6496428876,1.9549474896,0.9802957769,1.1034471115,0.9798094377,0.0248947200
1.5713773082,1.9373704400,1.6239625341,0.9802470470,0.9420273817,1.1228460717,0.0248947200
1.6205565331,1.6971146975,1.5164313987,1.1440215918,0.9041432107,1.0114529724,0.0248947200
1.6205565331,1.6971146975,1.5164313987,1.1440215918,0.9041432107,1.0114529724,0.0248947200
1.6696030431,1.6391074196,1.4420968387,0.9108619484,0.9675785816,1.0767981005,0.0249099800
1.8015976743,1.7854850634,1.6768036286,1.0827925767,1.0876575659,0.9136465305,0.0249099800
1.9397099894,1.6497885554,1.7614648400,1.1087739537,1.0515560752,0.9485340590,0.0249176100
1.5352106705,1.7091470390,1.6801623772,0.9574760111,0.8834893952,1.1350817021,0.0249252300
1.6284563507,1.5111388615,1.6947368178,0.9078952889,1.1506419165,1.0010581900,0.0249328600
1.8024458376,1.8460339613,1.4316927586,1.0195534344,1.0198167048,0.9568331821,0.0249404900
1.6526275311,1.4887926233,1.5299770579,0.9588262325,0.9738966746,1.1111787326,0.0249404900
1.8021022928,1.6466528354,1.4148180946,1.0219661141,0.9214755931,1.0247520939,0.0249481200
1.7371511467,1.6755655359,1.8626416054,1.0245629031,1.1323693338,0.9354424645,0.0249481200
1.8276881093,1.7630339951,1.5398618320,0.9975161672,0.9382185577,1.0730113825,0.0249481200
1.4135326333,1.5872653849,1.6954370757,0.9580448479,1.1142315296,0.9800935667,0.0249481200
1.3857445646,1.6630774130,1.6369281987,1.0491447106,1.0483538016,1.0252658913,0.0249481200
1.5187873955,1.4083509456,1.5468373354,0.9718465669,1.1026158576,0.9256443483,0.0249557500
1.5950053606,1.5057103517,1.3177598300,1.0391263169,1.0171773359,0.9353778375,0.0249557500
1.8498915776,1.7687588180,1.6692612320,1.1090798123,1.1113097994,0.9572399872,0.0249633800
1.3778643231,1.4630698905,1.5786613566,1.0243030747,0.9010385195,1.0052036412,0.0249633800
1.6260951045,1.4355910836,1.8517432153,1.0284555921,1.0274748423,1.0482355351,0.0249633800
1.6554601645,1.4643939792,1.6525743617,0.8468036536,1.0291127477,0.9452750512,0.0249710100
1.5467672494,1.5697093334,1.9343116244,0.9009818725,1.0501159063,0.9938420903,0.0249710100
1.9109855603,1.7756816362,1.5404220248,1.0671226704,0.9767740962,1.0470357707,0.0249710100
1.6094677885,1.5811945751,1.7532341645,0.8882887183,1.1080900262,1.0623607410,0.0249786400
1.3947777032,1.5008879635,1.6145288295,1.0200852118,0.9304580228,1.0728182223,0.0249786400
1.6602688279,1.9856454197,1.6199333825,1.0941816732,0.9686000994,1.0070185826,0.0249786400
1.7721544385,1.5511076811,1.5037818121,1.0074853269,1.0349656858,0.8485904749,0.0249862700
1.5237253510,1.7551229975,1.9343953488,1.0306014402,1.0163194627,1.0570800018,0.0249862700
1.6924738543,1.6885471708,1.4544973544,1.0123320432,0.9760823065,0.8525940412,0.0249862700
1.6185308127,1.6162806658,1.5354254985,0.9506635718,1.0905607179,1.0868773003,0.0249862700
1.5988759346,1.4415239386,1.6828789110,0.8562481328,0.9305715793,0.9815918943,0.0249939000
1.7443847252,1.7675550527,1.5949318732,1.1137088968,0.8849376429,0.9487687275,0.0250015300
1.7915887393,1.7842707033,1.9221826761,0.9907220337,1.0774575999,1.1061378721,0.0250015300
1.5939936795,1.5144996091,1.7021210819,0.8411598154,1.0209327594,0.9454925240,0.0250015300
1.7070904518,1.6394450423,1.3804704948,0.9073924339,0.9318642513,0.9537965616,0.0250015300
1.6001739722,1.8333946649,1.8852675512,1.0737152548,0.9974985583,1.0986071489,0.0250015300
1.3531897815,1.7252742433,1.4533704157,1.0060409130,0.9901648950,1.0101501830,0.0250015300
1.6859817398,1.7747375201,1.5445513524,1.0535748719,0.9149080889,1.1209731771,0.0250015300
1.8234179230,1.8390895519,1.5069501328,1.0753014741,1.0188594138,0.9126290986,0.0250015300
1.5603747449,1.8299493080,1.8050453789,1.0924916260,1.0579047080,1.0354778404,0.0250015300
1.8243945570,1.8570482523,1.5065992422,0.9958630467,1.0498627481,0.9895225745,0.0250091600
1.4169590316,1.7850020712,1.5536024081,0.8937453697,0.9326290007,1.0169183602,0.0250167900
1.7571822389,1.5848798788,1.7437396175,1.1337675823,1.0251207410,0.9331981897,0.0250244200
1.7661067081,1.4194537012,1.6011197141,1.0923654263,1.0519664853,0.9750775602,0.0250320500
1.6347500228,1.6579428328,1.8632014350,0.9798432527,1.1447295836,0.9455261531,0.0250320500
1.5977254144,1.5706095361,1.9621013354,0.9755669072,1.0750232428,1.0662748933,0.0250320500
1.6468445741,1.4226382820,1.5094079192,1.0553873006,0.9394161371,1.0471133654,0.0250320500
1.5855189196,1.6955007899,1.5522601152,1.1120336641,0.9800491909,1.0879456299,0.0250396800
1.6125886286,1.5172696798,1.5468238941,1.0862260773,1.0181666071,0.8740587783,0.0250396800
1.4765891420,1.6462528586,1.9190650064,0.9556749313,1.0285354345,0.9764680086,0.0250396800
1.8253838052,1.4685317145,1.7168717989,1.0800985695,0.9580080633,1.0105703408,0.0250549300
1.3855513794,1.4761116427,1.7796419294,0.9907708126,0.9533475607,1.0070154565,0.0250549300
1.6635411277,1.8486671987,1.6712459810,0.9613940923,0.9752929456,1.1668318510,0.0250625600
1.4267316666,1.7932400483,1.6031344231,0.9041292847,0.9780012993,0.9775202553,0.0250625600
1.9168896022,1.7799892369,1.4608064903,1.0685220052,1.0167644898,0.9384800389,0.0250625600
1.5872433506,1.7164105371,1.5313322166,1.1446645032,0.9052684249,1.0107022488,0.0250625600
1.6317485570,1.4940879557,1.4730259112,0.9519330899,0.9745808207,0.8355631818,0.0250701900
1.5588300713,1.5883640856,1.5127042299,1.1145201147,1.0478284299,0.9569249675,0.0250701900
1.3673290452,1.4950479942,1.6592748412,0.9890736271,1.0494154823,1.0329201425,0.0250701900
1.4153677252,1.7547624563,1.7774048471,1.0015489600,1.0181088665,1.1216966846,0.0250701900
1.3205399863,1.6349052698,1.4571800703,0.9414003487,1.0032298054,0.9970052001,0.0250701900
1.3819048544,1.7948702112,1.7529777440,0.9111263575,0.9658799372,1.0837880328,0.0250701900
1.9237431790,1.7016375243,1.6953607083,1.0493114432,0.9892175247,1.0707648662,0.0250701900
1.8646666525,1.7817081027,1.4489636500,1.0869209712,0.9714324560,0.9091669537,0.0250701900
1.8628984572,1.6218896599,1.8001809113,1.0781310437,1.1216111736,0.9411517099,0.0250778200
1.8079427996,1.8674572763,1.7089528040,1.1591799852,0.9599918625,1.0081010849,0.0250778200
1.5744328590,1.5310967292,1.5867454880,0.9878689849,0.9404366728,0.8417900412,0.0250854500
1.9457418620,1.5316393133,1.6189082474,1.0861767012,1.0564954491,0.9353773186,0.0250854500
1.6882890754,1.4694376394,1.6165393374,1.1217968540,1.0302605380,0.9935171947,0.0250930800
1.8477817353,1.8753903969,1.5134673269,1.1295752267,1.0219422771,0.9849278834,0.0250930800
1.4425983309,1.4625723500,1.3429572559,0.9666629587,0.9524701663,1.0237655309,0.0251007100
1.3380635652,1.6617957345,1.8177024891,0.9158583617,0.9672620918,1.0057991800,0.0251007100
1.4184207685,1.5959859331,1.7782692552,0.9565464993,0.9248230129,0.9329833659,0.0251007100
1.3950197982,1.4775831789,1.6220085383,0.9951718186,0.9222794053,1.0789645761,0.0251083400
1.3923206788,1.6206790947,1.5916254256,0.9245285435,1.0759864958,1.0259975406,0.0251083400
1.6203899948,1.8047824744,1.4174277155,1.1340649343,0.9466259043,0.9484504507,0.0251083400
1.3928746217,1.4900266203,1.4837409006,0.8871414761,0.8784606806,1.0057246790,0.0251083400
1.7824843311,1.4151428066,1.5895888906,1.0926547131,1.0327754312,0.9865607419,0.0251159700
1.6365078803,1.6845785225,1.8928081682,1.0729336618,0.9714941607,1.0099339214,0.0251236000
1.4352271437,1.5082000707,1.6527142029,0.9310215960,0.9614549426,1.1269966036,0.0251312300
1.5112431130,1.8184265978,1.5562902106,0.9030737989,0.9386617535,1.0891769115,0.0251312300
1.5919588518,1.6952556991,1.5920321040,1.1470788768,1.0094283369,1.0367895007,0.0251312300
1.6516231239,1.4417140573,1.5021032999,0.8581794961,0.9941344935,0.9704177618,0.0251312300
1.8840970943,1.4963260911,1.7017804381,0.9920650112,1.0249444944,1.0561755750,0.0251312300
1.3748773717,1.6530512253,1.4538506525,1.0194045811,1.0109176880,0.9231177748,0.0251312300
1.4992153198,1.7164204234,1.5140203935,0.8940213618,1.0278301214,0.9515354562,0.0251388600
1.7775078008,1.7795345739,1.5945408320,0.9212011908,1.0784061872,1.0053915971,0.0251388600
1.5943546586,1.4940500157,1.6544133614,0.8688101796,1.0824247712,1.0306974427,0.0251388600
1.5023267642,1.8206479590,1.8498453944,0.9065879170,1.0044785582,1.0853139329,0.0251464900
1.6553592846,1.4968874574,1.5436357744,0.9875984750,1.1232487068,1.0297964798,0.0251464900
1.9714373123,1.7086211020,1.5524725272,1.1083038690,1.0345955031,0.9533507599,0.0251464900
1.4900234967,1.6202958728,1.4900291492,1.0559600595,0.8613620525,1.0177266889,0.0251541200
1.8119141968,1.6598860612,1.8458611714,0.9489809900,1.1679074862,0.9829102063,0.0251541200
1.4944633771,1.5012460059,1.3599637285,1.0171769702,0.8821270111,0.8972159241,0.0251541200
1.7097186078,1.9097281274,1.6821850492,0.9802701461,0.9533643166,1.1372380696,0.0251541200
1.9106736918,1.5763277253,1.5708615709,0.9745726716,1.1269103127,0.9533463868,0.0251541200
1.4718692761,1.4480385174,1.5004579736,1.0266165617,1.0465879543,1.0139793414,0.0251541200
1.6932119195,1.9343342617,1.7950546022,1.0052247343,0.9954737101,1.1464023913,0.0251541200
1.3977131767,1.5253869092,1.7422426796,1.0296927293,0.9300347271,1.0216305732,0.0251541200
1.5443071051,1.6806025882,1.6610824558,1.1042639785,1.0094189081,0.8990845952,0.0251541200
1.7315397637,1.6406241393,1.5466784061,0.9801279819,0.8763087910,1.0458631925,0.0251541200
1.8860691850,1.7981016027,1.8208353763,1.0618119540,1.1197551888,0.9968419169,0.0251617500
1.8586332719,1.7494131321,1.8816746991,0.9990540845,1.1340014943,1.0455230529,0.0251617500
1.9418403886,1.6983438359,1.6166035206,0.9987588692,1.0398891101,1.0436006332,0.0251617500
1.7845482660,1.6464408837,1.6997212263,1.0566858158,1.1471525200,0.9196840018,0.0251617500
1.4823757819,1.6744484302,1.7871629166,0.9513471612,1.0860344028,1.1066853562,0.0251617500
1.6392009237,1.7116750478,1.9527559690,1.0477729902,1.0081763713,1.0720636422,0.0251693800
1.9691747650,1.6389317976,1.5908534414,1.0089113075,1.1008589494,0.9598298168,0.0251693800
1.5034502752,1.7448769888,1.3843998002,0.9134967057,0.9036431535,0.9848671650,0.0251693800
1.4641022348,1.8801356005,1.4796364435,1.0155314496,0.9714331400,1.0030297017,0.0251693800
1.5439356101,1.5459434586,1.6439058571,1.0060237978,1.1080280463,1.0629435105,0.0251770000
1.4731315953,1.3020359601,1.6104469868,0.8859330923,1.0082698810,0.9359061677,0.0251846300
1.5565590875,1.6342135338,1.4328587875,1.0641389798,0.8594316512,0.9957558593,0.0251846300
1.8819097621,1.5771889034,1.5302035518,0.9886097854,1.1308773072,0.9440757023,0.0251846300
1.7164414718,1.5752936788,1.5487285281,0.9841239315,0.9873587577,0.8363536147,0.0251922600
1.3347097411,1.6932220826,1.5355902913,0.9530048831,0.9324461229,0.9091417616,0.0251922600
1.7068413384,1.5473883200,1.3450148225,1.0080208807,1.0431058553,1.0112810553,0.0251922600
1.8651203600,1.7635191662,1.4447211341,1.0837196276,0.9221118274,0.9608460525,0.0251922600
1.7209386087,1.8443875253,1.8819175619,0.9895048972,1.0055521974,1.1541819735,0.0251998900
1.6350281527,1.5651698692,1.7486616833,0.8932645774,1.1316312702,1.0385959834,0.0251998900
1.4355391214,1.6041732614,1.4874874116,0.9388904039,0.8520268055,1.0380867871,0.0251998900
1.5830994632,1.5738719700,1.6957105527,0.8439443342,0.9448701378,1.0202840753,0.0251998900
1.5628727104,1.5244497384,1.5017367828,1.0905767694,1.0496653354,0.9991957021,0.0251998900
1.7660793730,1.5395769790,1.6536450289,0.9978775868,1.1615412369,1.0207884845,0.0251998900
1.4143777038,1.5643873214,1.4621558306,0.9767472869,0.8463239261,0.9358460130,0.0251998900
1.6252352115,1.6104291797,1.5212960175,0.8968133332,1.1104344541,0.9786220096,0.0251998900
1.4226804092,1.3766830977,1.5414319476,1.0408128958,0.9723216747,0.9400325846,0.0252075200
1.5401671957,1.4295339333,1.5669806290,1.0244147905,0.8988210815,1.0572563011,0.0252075200
1.5202137994,1.6495273505,1.9584357202,0.9892652544,1.0150583262,1.0782812704,0.0252075200
1.8293792758,1.5359300671,1.5512389680,1.0402830473,0.9009986558,0.9235834272,0.0252075200
1.4941578957,1.6568994730,1.8205320992,0.9990632525,1.1264816890,1.0235131542,0.0252151500
1.4389460591,1.6608057164,1.7890714438,0.9885454516,1.0612663884,0.9233586828,0.0252151500
1.6166232165,1.6694565582,1.5469112027,1.1448654771,0.9038292376,1.0122892778,0.0252151500
1.4104014463,1.7182550947,1.8064805830,0.9687615226,0.9346322841,1.1339881823,0.0252227800
1.7336542716,1.5470610613,1.7510632365,0.9973456844,1.1851315117,0.9808616194,0.0252227800
1.4375943500,1.8444768751,1.7328256906,0.9206953791,0.9579166465,1.1145719248,0.0252227800
1.7163101383,1.9503044959,1.5055327892,1.0461133891,1.0022157774,1.0086676175,0.0252227800
1.5213976990,1.5302637111,1.4730430166,0.9751476313,1.0664133367,1.0607336959,0.0252304100
1.4479012922,1.5351947917,1.7133507627,0.9449694977,1.1059122053,1.0447242511,0.0252380400
1.5803849490,1.4594752822,1.5894485806,0.9376108969,1.1420118144,0.9740989801,0.0252380400
1.5530321595,1.5055342472,1.7888897908,1.0601559184,1.0119903060,1.0752499091,0.0252380400
1.9459001016,1.8318097424,1.6470259699,1.1307905447,1.0064277240,1.0053809771,0.0252456700
1.6706451185,1.4716520539,1.7410067100,0.8539145859,0.9863158182,0.9954337360,0.0252456700
1.3843343245,1.7427818628,1.4963766622,0.9552258482,1.0108592283,1.0539410228,0.0252533000
1.5846569967,1.5747301896,1.9661660460,0.9821959293,1.0644520244,1.0603795227,0.0252533000
1.5904266973,1.6668660894,1.4861708320,1.1251596078,0.8852860521,0.9925365476,0.0252533000
1.6305842997,1.5332815895,1.7138295977,0.8764903943,1.1267419748,0.9901865386,0.0252609300
1.4711512146,1.6103405610,1.4890144296,0.9807428332,0.8427338974,1.0240464436,0.0252609300
1.7801226382,1.5396953258,1.3191678766,1.0064077264,0.9622550140,0.9641693040,0.0252609300
1.7037534778,1.5307057663,1.6375162029,0.8758800734,1.0277666511,1.0639962968,0.0252609300
1.4390781015,1.7939008074,1.8419186625,0.9709359845,0.9180475627,1.0950114345,0.0252685600
1.8661841761,1.7478917232,1.4629662637,1.0626287215,0.9885069308,0.8901550211,0.0252685600
1.4462330856,1.4449537391,1.4581630004,1.0562233096,0.9025994448,0.9686497299,0.0252761900
1.9422878901,1.6495506098,1.7426360791,1.0133435424,1.1097206055,1.0465595505,0.0252761900
1.5682717019,1.3308341407,1.5197156435,0.8966637975,1.0346744708,0.8930901100,0.0252838200
1.7803488473,1.3714456749,1.6851629724,0.9810355664,0.9902017442,0.8849483296,0.0252838200
1.4175443509,1.8165295589,1.7802051907,1.0413474737,1.0364966162,1.0203009730,0.0252838200
1.6707132578,1.8358576279,1.8254686295,0.9744400846,0.9602926526,1.1699299513,0.0252838200
1.3305912467,1.5337712173,1.7180012508,0.9729560398,0.9225714164,0.9549212200,0.0252914500
1.7023109061,1.6782996213,1.3454132064,1.0831035235,1.0157515464,1.0025266159,0.0252914500
1.4938238594,1.8814533720,1.7921926668,0.9361695741,0.9480282940,1.1217949097,0.0252990800
1.3612973263,1.6079347576,1.7919792647,0.9665046224,0.9888812835,0.9374984223,0.0252990800
1.8932014921,1.7452154631,1.4509144070,1.0800880091,0.9676018184,0.9107909782,0.0252990800
1.6253744296,1.7250503343,1.4861280081,1.1434501666,0.9050029971,1.0118234106,0.0252990800
1.6500930795,1.7914577729,1.7239061184,1.0596762673,0.9734582784,1.1665932298,0.0253143300
1.3867629717,1.6591838067,1.6699169767,0.9974830793,0.9768382722,0.8909909727,0.0253143300
1.3524065556,1.6833329221,1.5946634161,1.0406445938,1.0257485090,1.0300812571,0.0253143300
1.3904738764,1.8035184933,1.7461917673,0.9072479081,0.9662996698,1.0794894913,0.0253143300
1.8410738036,1.7665144220,1.5365477809,1.0273307649,0.9338826478,1.0706950393,0.0253143300
1.4456708443,1.7590276666,1.8099746768,1.0135566097,0.9078851031,1.0108780471,0.0253219600
1.5893986291,1.3029180618,1.6204376266,1.0394803211,0.9626769013,0.9486011761,0.0253295900
1.6736357134,1.6555204509,1.9094470225,0.9493739978,0.9736679563,1.1420335838,0.0253295900
1.4634193894,1.4096141063,1.5700264403,1.0664679924,1.0032737546,0.9788440953,0.0253295900
1.8556744458,1.7256911245,1.4131823265,1.0156288447,1.0695096872,0.9562050833,0.0253295900
1.8553609354,1.8298461186,1.4818767341,1.0952603646,1.0039113237,0.9182005125,0.0253295900
1.8147159956,1.7070022062,1.8297742216,1.0340556516,1.1527810263,1.0516829238,0.0253372200
1.3934942778,1.5042863631,1.7079525699,1.0461584799,0.9756161213,0.9489570937,0.0253372200
1.4570677365,1.6393946162,1.8605772664,1.0481379537,1.0205726783,1.0400886278,0.0253448500
1.6517832850,1.5046020264,1.5061932659,0.9905185874,1.1379762516,0.9772615577,0.0253448500
1.5166998474,1.6022528251,1.8975372169,1.0327374865,1.0355580947,0.9862383230,0.0253448500
1.4694247128,1.8479952263,1.5453272796,1.0453212251,1.0291836036,1.0359080863,0.0253448500
1.5352290142,1.7632196794,1.6486587847,0.8918992418,1.0593636243,0.9976724897,0.0253524800
1.7295755234,1.6206126896,1.6156518990,1.0780682093,0.8731766053,0.9433767203,0.0253524800
1.9071303686,1.6160393053,1.5157449189,1.0606453035,1.0489951586,0.8860231056,0.0253524800
1.6978202982,1.6488025375,1.7554977329,1.0030427357,1.1453763050,1.0818833281,0.0253524800
